ts,room,file,direction,seq,bytes,rtt_ms,srtt_ms,rto_ms,cwnd,ssthresh,event,algo
1767696742.6990006,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,13,4096,19.047021865844727,9.785691290913757,50.0,14.0,16.0,ACK,reno
1767696742.7000003,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,14,4096,19.26398277282715,10.97047772615293,50.0,15.0,16.0,ACK,reno
1767696742.7019997,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,15,4096,19.26445960998535,12.007225461631982,50.0,16.0,16.0,ACK,reno
1767696742.7067008,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,18,0,,15.521213946603394,51.413055046302944,11.0,8.0,FAST_RETRANSMIT_RENO,reno
1767696742.7069974,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,19,0,,16.738797074188614,53.39834291964503,12.0,8.0,DUP_ACK_RECOVERY,reno
1767696742.7079997,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,20,0,,17.80418231082568,53.82192358801454,13.0,8.0,DUP_ACK_RECOVERY,reno
1767696742.7094965,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,21,0,,18.916638838683895,54.829597019441266,14.0,8.0,DUP_ACK_RECOVERY,reno
1767696742.7118185,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,22,0,,20.262805748985127,57.96685966696302,15.0,8.0,DUP_ACK_RECOVERY,reno
1767696742.7124188,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,23,0,,21.490322662274217,59.588498407070354,16.0,8.0,DUP_ACK_RECOVERY,reno
1767696742.7124188,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,24,0,,22.639442209174387,60.406030392972866,17.0,8.0,DUP_ACK_RECOVERY,reno
1767696742.7144356,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,25,0,,23.769882950483645,61.13835001880655,18.0,8.0,DUP_ACK_RECOVERY,reno
1767696742.7160811,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,26,0,,25.009387909508273,62.95177788294748,19.0,8.0,DUP_ACK_RECOVERY,reno
1767696742.7181141,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,27,4096,33.38193893432617,26.055956787610512,62.885300292507814,8.125,8.0,ACK,reno
1767696742.7201488,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,30,0,,29.038581576146633,62.7231735819065,7.0625,4.0625,FAST_RETRANSMIT_RENO,reno
1767696742.72311,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,31,4096,29.05893325805664,29.041125536385383,54.32492122261529,4.308653846153846,4.0625,ACK,reno
1767696742.9272854,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,32,0,,29.041125536385383,108.64984244523058,1.0,2.154326923076923,TIMEOUT,reno
1767696742.9283464,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,33,4096,229.31265830993652,54.07506713307927,273.30944667130285,2.0,2.154326923076923,ACK,reno
1767696742.9303122,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,34,4096,0.0,47.31568374144436,265.8165355281913,3.0,2.154326923076923,ACK,reno
1767696742.9343112,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,37,0,,32.81300329685209,211.9324964766668,5.0,2.0,FAST_RETRANSMIT_RENO,reno
1767696742.936312,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,38,4096,219.23446655273438,56.11568620383737,376.8767693445807,2.5,2.0,ACK,reno
1767696742.9393194,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,41,0,,110.86084263300174,575.526788092194,5.0,2.0,FAST_RETRANSMIT_RENO,reno
1767696742.9426742,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,42,4096,4.133939743041992,97.51997977175677,552.7463417561107,2.5,2.0,ACK,reno
1767696742.9432516,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,43,4096,2.321481704711914,85.62016751337616,522.2384370686865,2.9,2.0,ACK,reno
1767696742.9442415,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,44,4096,3.2961368560791016,75.32966368121403,485.11739650499385,3.2448275862068963,2.0,ACK,reno
1767696743.3583229,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,47,0,,58.95746490039589,805.6895938010479,1.0,2.0,TIMEOUT,reno
1767696743.3619013,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,48,4096,416.0313606262207,103.591701866124,718.5810965920449,2.0,2.0,ACK,reno
1767696743.364691,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,49,4096,1.5497207641601562,90.83645422837851,654.120481374783,2.5,2.0,ACK,reno
1767696743.3655388,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,50,4096,3.215312957763672,79.88381156955165,589.9679731999698,2.9,2.0,ACK,reno
1767696743.978872,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,52,0,,70.47629156142227,1056.5991456985419,1.0,2.0,TIMEOUT,reno
1767696743.9808764,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,53,4096,613.6448383331299,138.3723599078857,1024.9083676454798,2.0,2.0,ACK,reno
1767696743.983882,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,54,4096,1.0101795196533203,121.20208735935665,923.4662735507848,2.5,2.0,ACK,reno
1767696743.9848754,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,55,4096,2.9985904693603516,106.42665024810711,826.3282867816745,2.9,2.0,ACK,reno
1767696744.7988806,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,57,0,,93.75635009693076,1470.0899574130342,1.0,2.0,TIMEOUT,reno
1767696744.8017695,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,58,4096,814.3341541290283,183.82857560094294,1385.3728510902304,2.0,2.0,ACK,reno
1767696744.8048224,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,59,4096,1.8444061279296875,161.08055441681628,1244.2229305067951,2.5,2.0,ACK,reno
1767696744.8068259,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,60,4096,3.4666061401367188,141.37881088223133,1111.349541226395,2.9,2.0,ACK,reno
1767696744.8089724,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,61,4096,3.5467147827148438,124.14979886979177,989.4599427274311,3.2448275862068963,2.0,ACK,reno
1767696745.6326632,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,64,0,,96.83471509046626,1545.6034497039536,1.0,2.0,TIMEOUT,reno
1767696745.6350906,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,65,4096,824.3863582611084,187.77867048679653,1422.3055709785715,2.0,2.0,ACK,reno
1767696745.6370957,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,66,4096,1.0101795196533203,164.43260911590363,1277.0962754518782,2.5,2.0,ACK,reno
1767696745.6390908,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,67,4096,3.0052661895751953,144.25419125011257,1140.179283928422,2.9,2.0,ACK,reno
1767696745.6419528,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,68,4096,2.9969215393066406,126.59703253626182,1014.7981217557997,3.2448275862068963,2.0,ACK,reno
1767696745.6448627,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,69,4096,3.738880157470703,111.23976348891293,900.2487327823575,3.5530103704789475,2.0,ACK,reno
1767696745.6468508,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,70,4096,3.8957595825195312,97.82176300061376,796.9224938770906,3.8344618428159674,2.0,ACK,reno
1767696745.649341,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,71,4096,5.781412124633789,86.31671914111627,702.6826181744539,4.095254632258779,2.0,ACK,reno
1767696745.6513355,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,72,4096,5.480289459228516,76.2121654308803,619.3230193877712,4.339439692724345,2.0,ACK,reno
1767696745.652341,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,73,4096,5.49006462097168,67.37190282964173,545.4271441072185,4.569884190357676,2.0,ACK,reno
1767696745.6543455,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,74,4096,4.004478454589844,59.45097478276024,481.35983011599467,4.7887081163796905,2.0,ACK,reno
1767696745.6563368,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,75,4096,5.99217414855957,52.76862470348516,422.65906683761165,4.997532704493449,2.0,ACK,reno
1767696745.6579115,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,76,4096,6.576061248779297,46.994554271646926,370.60494932694763,5.197631445038131,2.0,ACK,reno
1767696745.6608331,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,77,4096,6.425619125366211,41.92343737836184,325.2001688161181,5.390026771750771,2.0,ACK,reno
1767696745.663664,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,78,4096,7.576704025268555,37.63009570922518,284.43437764063566,5.575554607204394,2.0,ACK,reno
1767696745.666254,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,79,4096,8.174896240234375,33.94819577560133,248.50660669314996,5.754908962142979,2.0,ACK,reno
1767696745.6679783,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,80,4096,8.197546005249023,30.72936455430729,217.39882251282108,5.92867365704575,2.0,ACK,reno
1767696745.6699858,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,81,4096,9.242773056030273,28.04354061702266,189.53222558418503,6.097345447373015,2.0,ACK,reno
1767696745.671975,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,82,4096,9.310722351074219,25.701938333779104,165.55127032509932,6.261351244425376,2.0,ACK,reno
1767696745.6739714,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,83,4096,9.311676025390625,23.653155545230543,144.93041684710917,6.4210611793839565,2.0,ACK,reno
1767696745.6759737,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,84,4096,8.717775344848633,21.786233020182806,127.6795591969737,6.576798676981813,2.0,ACK,reno
1767696745.6802382,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,87,0,,18.58656476969332,82.02384538107903,6.2883993384909065,3.2883993384909065,FAST_RETRANSMIT_RENO,reno
1767696745.6822062,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,88,0,,18.129256985142423,69.36567972008889,7.2883993384909065,3.2883993384909065,DUP_ACK_RECOVERY,reno
1767696745.684183,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,89,4096,15.24496078491211,17.768719960113636,59.0803332115538,3.5924986576626816,3.2883993384909065,ACK,reno
1767696745.895472,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,90,0,,17.768719960113636,118.1606664231076,1.0,2.0,TIMEOUT,reno
1767696745.897453,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,91,4096,220.47758102416992,43.10732759312067,276.7998985957571,2.0,2.0,ACK,reno
1767696745.8994534,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,92,4096,1.0025501251220703,37.84423040962085,255.21843612959677,2.5,2.0,ACK,reno
1767696745.9014587,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,93,4096,2.0024776458740234,33.36401131415249,232.23641836788127,2.9,2.0,ACK,reno
1767696745.9024518,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,94,4096,1.9984245300292969,29.443312966137093,209.96320504055686,3.2448275862068963,2.0,ACK,reno
1767696745.904452,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,95,4096,1.9927024841308594,26.011986655886314,188.85251619370737,3.5530103704789475,2.0,ACK,reno
1767696745.905454,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,96,4096,2.0024776458740234,23.010798029634778,169.15070419301284,3.8344618428159674,2.0,ACK,reno
1767696745.9074504,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,97,4096,3.0002593994140625,20.50948070085719,150.12494895361144,4.095254632258779,2.0,ACK,reno
1767696745.9090002,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,98,4096,4.031896591186523,18.449782687148357,132.13896798638473,4.339439692724345,2.0,ACK,reno
1767696745.9111311,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,99,4096,3.553152084350586,16.587703861798637,116.75122343902368,4.569884190357676,2.0,ACK,reno
1767696745.9127283,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,100,4096,3.570556640625,14.960560459151932,103.10034736324437,4.7887081163796905,2.0,ACK,reno
1767696745.9136806,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,101,4096,5.5561065673828125,13.785003722680791,89.29429779251925,4.997532704493449,2.0,ACK,reno
1767696745.9156845,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,102,4096,5.686759948730469,12.772723250937002,77.50293757726617,5.197631445038131,2.0,ACK,reno
1767696745.9178042,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,103,4096,4.994392395019531,11.800431893947318,68.12642349461166,5.390026771750771,2.0,ACK,reno
1767696745.919794,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,104,4096,6.075143814086914,11.084770883964767,59.054552664323424,5.575554607204394,2.0,ACK,reno
1767696745.921083,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,105,4096,6.107807159423828,10.46265041839715,51.416950478207085,5.754908962142979,2.0,ACK,reno
1767696745.922811,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,106,4096,6.11424446105957,9.919099673729953,50.0,5.92867365704575,2.0,ACK,reno
1767696745.9244525,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,107,4096,6.862878799438477,9.537072064443517,50.0,6.097345447373015,2.0,ACK,reno
1767696745.9267228,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,108,4096,7.644176483154297,9.300460116782364,50.0,6.261351244425376,2.0,ACK,reno
1767696745.928449,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,109,4096,8.65483283996582,9.219756707180297,50.0,6.4210611793839565,2.0,ACK,reno
1767696745.930446,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,110,4096,7.693767547607422,9.029008062233688,50.0,6.576798676981813,2.0,ACK,reno
1767696745.9314525,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,111,4096,8.641481399536133,8.980567229396494,50.0,6.7288483365677,2.0,ACK,reno
1767696745.9334946,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,112,4096,7.953643798828125,8.852201800575447,50.0,6.877462178042702,2.0,ACK,reno
1767696745.9344552,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,113,4096,8.948326110839844,8.864217339358497,50.0,7.02286464978477,2.0,ACK,reno
1767696745.935781,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,114,4096,8.06736946105957,8.76461135457113,50.0,7.165256686349315,2.0,ACK,reno
1767696745.936518,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,115,4096,7.025480270385742,8.547219969047957,50.0,7.3048190277662135,2.0,ACK,reno
1767696745.9385228,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,116,4096,7.073163986206055,8.362962971192719,50.0,7.441714958548197,2.0,ACK,reno
1767696745.9395196,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,117,4096,8.067131042480469,8.325983980103688,50.0,7.576092585959378,2.0,ACK,reno
1767696745.9427547,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,118,4096,8.034944534301758,8.289604049378447,50.0,7.70808674899974,2.0,ACK,reno
1767696745.946308,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,121,0,,9.152895753269274,50.0,6.85404337449987,3.85404337449987,FAST_RETRANSMIT_RENO,reno
1767696745.9473505,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,122,0,,9.610449996192523,50.0,7.85404337449987,3.85404337449987,DUP_ACK_RECOVERY,reno
1767696745.9483018,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,123,4096,12.895345687866211,10.021061957651733,50.0,4.113511134156251,3.85404337449987,ACK,reno
1767696746.1597366,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,124,0,,10.021061957651733,100.0,1.0,2.0567555670781257,TIMEOUT,reno
1767696746.161813,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,125,4096,221.28891944885254,36.42954414405183,255.3401207180042,2.0,2.0567555670781257,ACK,reno
1767696746.163814,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,126,4096,0.0,31.875851126045355,232.48832770056146,3.0,2.0567555670781257,ACK,reno
1767696746.1658583,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,127,4096,3.0431747436523438,28.27176657824623,207.5638003915263,3.3333333333333335,2.0567555670781257,ACK,reno
1767696746.1669545,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,128,4096,2.096414566040039,24.999847576720455,185.6442249488867,3.6333333333333333,2.0567555670781257,ACK,reno
1767696746.168971,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,129,4096,2.981901168823242,22.247604275733302,164.7488337127552,3.9085626911314986,2.0567555670781257,ACK,reno
1767696746.3767009,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,132,0,,18.24830682800017,252.26742138121605,1.0,2.0,TIMEOUT,reno
1767696746.3787048,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,133,4096,208.95099639892578,42.086143024365875,313.7028854922474,2.0,2.0,ACK,reno
1767696746.3802967,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,134,4096,0.5903244018554688,36.899165696552075,282.1075411699736,2.5,2.0,ACK,reno
1767696746.3823211,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,135,4096,1.6293525695800781,32.490439055680575,251.66653378771875,2.9,2.0,ACK,reno
1767696746.383322,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,136,4096,1.9862651824951172,28.677417321532392,223.5636622437465,3.2448275862068963,2.0,ACK,reno
1767696746.3853295,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,137,4096,3.0083656311035156,25.46878586022878,197.30252124231825,3.5530103704789475,2.0,ACK,reno
1767696746.3873212,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,138,4096,2.0008087158203125,22.53528871717772,174.87856739815328,3.8344618428159674,2.0,ACK,reno
1767696746.3883212,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,139,4096,3.999471664428711,20.218311585584097,153.01158764906478,4.095254632258779,2.0,ACK,reno
1767696746.3903294,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,140,4096,3.0448436737060547,18.07162809659934,134.8400530560879,4.339439692724345,2.0,ACK,reno
1767696746.3920677,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,141,4096,4.204034805297852,16.338178935186654,117.78209094610455,4.569884190357676,2.0,ACK,reno
1767696746.3930814,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,142,4096,3.746509552001953,14.764220262288568,103.4388236536617,4.7887081163796905,2.0,ACK,reno
1767696746.3940732,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,143,4096,4.705905914306641,13.506930968790826,90.0711978603026,4.997532704493449,2.0,ACK,reno
1767696746.3960688,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,144,4096,5.739450454711914,12.535995904530962,77.72667658724372,5.197631445038131,2.0,ACK,reno
1767696746.3981209,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,145,4096,5.054473876953125,11.600805651083732,67.97533819069614,5.390026771750771,2.0,ACK,reno
1767696746.3990793,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,146,4096,5.997896194458008,10.900441969005517,58.78425083034054,5.575554607204394,2.0,ACK,reno
1767696746.4010682,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,147,4096,4.998207092285156,10.162662609415472,51.9777541321371,5.754908962142979,2.0,ACK,reno
1767696746.404702,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,150,0,,9.285020957062654,50.0,5.8774544810714895,2.8774544810714895,FAST_RETRANSMIT_RENO,reno
1767696746.4071891,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,151,4096,8.57996940612793,9.196889513195813,50.0,3.2249838708770326,2.8774544810714895,ACK,reno
1767696746.6221747,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,152,0,,9.196889513195813,100.0,1.0,2.0,TIMEOUT,reno
1767696746.6247573,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,153,4096,222.0935821533203,35.80897609321138,262.05154237030274,2.0,2.0,ACK,reno
1767696746.626896,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,154,4096,1.0001659393310547,31.457874823976336,235.94860968567522,2.5,2.0,ACK,reno
1767696746.6287973,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,155,4096,2.999544143676758,27.90058348893889,209.72696531551262,2.9,2.0,ACK,reno
1767696746.6297574,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,156,4096,2.861499786376953,24.770698026118648,186.17956809861087,3.2448275862068963,2.0,ACK,reno
1767696746.6317585,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,157,4096,1.9619464874267578,21.91960408378216,165.7850081768432,3.5530103704789475,2.0,ACK,reno
1767696746.6337564,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,158,4096,1.9969940185546875,19.429277825628727,147.25094096065197,3.8344618428159674,2.0,ACK,reno
1767696746.6353102,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,159,4096,3.9987564086914062,17.50046264851156,128.79723141671633,4.095254632258779,2.0,ACK,reno
1767696746.6363063,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,160,4096,3.5500526428222656,15.7566613978004,113.17964797964328,4.339439692724345,2.0,ACK,reno
1767696746.6384935,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,161,4096,3.7870407104492188,14.260458811881502,99.29731943561484,4.569884190357676,2.0,ACK,reno
1767696746.6396742,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,162,4096,4.16254997253418,12.998220206963087,86.87377451411041,4.7887081163796905,2.0,ACK,reno
1767696746.641494,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,163,4096,4.9800872802734375,11.99595359112688,75.42075224817702,4.997532704493449,2.0,ACK,reno
1767696746.6434965,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,164,4096,4.956722259521484,11.116049674676207,65.72387999906921,5.197631445038131,2.0,ACK,reno
1767696746.6455088,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,165,4096,5.736827850341797,10.443646946634406,56.77874151426357,5.390026771750771,2.0,ACK,reno
1767696746.6467497,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,166,4096,6.013631820678711,9.889895055889944,50.0,5.575554607204394,2.0,ACK,reno
1767696746.851822,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,169,0,,9.493727584304182,100.0,1.0,2.787777303602197,TIMEOUT,reno
1767696746.8538551,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,170,4096,1.3527870178222656,8.476110013493942,50.0,2.0,2.787777303602197,ACK,reno
1767696746.8538551,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,171,0,,8.476110013493942,100.0,1.0,2.0,TIMEOUT,reno
1767696746.8568075,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,172,4096,211.62724494934082,33.8700018804748,257.02430421852654,2.0,2.0,ACK,reno
1767696746.8588061,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,173,4096,0.0,29.636251645415452,230.87198027942907,2.5,2.0,ACK,reno
1767696746.8620203,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,175,4096,2.588987350463867,23.23331680986009,180.7444030253667,2.9,2.0,ACK,reno
1767696747.0710533,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,176,0,,23.23331680986009,361.4888060507334,1.0,2.0,TIMEOUT,reno
1767696747.0740128,4444,screencapture-localhost-8501-chat-2026-01-06-00_21_43.png,upload,177,4096,0.0,20.329152208627576,161.69578368011764,2.0,2.0,ACK,reno
