ts,room,file,direction,seq,bytes,rtt_ms,srtt_ms,rto_ms,cwnd,ssthresh,event,algo
1767103469.1929536,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,12,4096,0.07677078247070312,0.1636799011476009,0.5854738668905346,8.606603625847802,8.0,ACK,reno
1767103469.1930878,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,13,4096,0.1087188720703125,0.15680977251293984,0.5281162758974285,8.722793477672365,8.0,ACK,reno
1767103469.1931894,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,14,4096,0.07677078247070312,0.14680489875766026,0.5053237663382635,8.837435650797257,8.0,ACK,reno
1767103469.193301,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,15,4096,0.08654594421386719,0.13927252943968613,0.4684206346689317,8.950590647281988,8.0,ACK,reno
1767103469.1934018,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,16,4096,0.07557868957519531,0.13131079945662477,0.4418657182430497,9.062315117700448,8.0,ACK,reno
1767103469.193513,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,17,4096,0.08630752563476562,0.12568539022889239,0.40360485314057026,9.172662196455942,8.0,ACK,reno
1767103469.1936138,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,18,4096,0.07581710815429688,0.11945185496956795,0.3777597342279218,9.281681800425046,8.0,ACK,reno
1767103469.1937249,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,19,4096,0.08630752563476562,0.11530881380271765,0.34218405258128537,9.389420895720708,8.0,ACK,reno
1767103469.1938255,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,20,4096,0.07557868957519531,0.11034254827427736,0.3202291015857255,9.495923736642,8.0,ACK,reno
1767103469.1939363,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,21,4096,0.08606910705566406,0.1073083681219507,0.2889967243241501,9.601232080278049,8.0,ACK,reno
1767103469.1940372,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,22,4096,0.07677078247070312,0.10349116991554476,0.27029502271844186,9.705385379733658,8.0,ACK,reno
1767103469.1941485,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,23,4096,0.08654594421386719,0.10137301670283506,0.24342113200668547,9.80842095852563,8.0,ACK,reno
1767103469.194274,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,24,4096,0.0762939453125,0.09823813277904318,0.22985329064726606,9.91037416834691,8.0,ACK,reno
1767103469.1943867,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,25,4096,0.08678436279296875,0.09680641153078388,0.20697154991802547,10.01127853209878,8.0,ACK,reno
1767103469.1944878,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,26,4096,0.0762939453125,0.0942423532534984,0.19737867326221348,10.111165873839772,8.0,ACK,reno
1767103469.194599,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,27,4096,0.08630752563476562,0.09325049980115681,0.1785375674264259,10.21006643708612,8.0,ACK,reno
1767103469.194701,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,28,4096,0.07748603820800781,0.09127994210201318,0.171009704414114,10.30800899271609,8.0,ACK,reno
1767103469.1948128,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,29,4096,0.08678436279296875,0.09071799468838262,0.15501089573150267,10.405020937574367,8.0,ACK,reno
1767103469.1949139,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,30,4096,0.07605552673339844,0.0888851861940096,0.15176732993133382,10.501128384738536,8.0,ACK,reno
1767103469.195025,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,31,4096,0.08678436279296875,0.08862258326887949,0.13788501447291351,10.596356246294187,8.0,ACK,reno
1767103469.1951258,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,32,4096,0.07605552673339844,0.08705170120194436,0.13656558114045092,10.69072830936537,8.0,ACK,reno
1767103469.1952372,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,33,4096,0.08678436279296875,0.0870182839008224,0.12442103226367794,10.784267306060663,8.0,ACK,reno
1767103469.1953342,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,34,4096,0.07271766662597656,0.08523070674146667,0.12758338528845417,10.876994977920022,8.0,ACK,reno
1767103469.1954331,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,35,4096,0.07891654968261719,0.08444143710911048,0.12252010307820058,10.968932135382168,8.0,ACK,reno
1767103469.1955218,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,36,4096,0.06794929504394531,0.08237991935096484,0.1274310608929476,11.060098712735156,8.0,ACK,reno
1767103469.195622,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,37,4096,0.07963180541992188,0.08203640510958446,0.11857287519711449,11.150513818962784,8.0,ACK,reno
1767103469.1957097,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,38,4096,0.06794929504394531,0.08027551635137957,0.12176497898266622,11.240195784855636,8.0,ACK,reno
1767103469.1958094,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,39,4096,0.07939338684082031,0.08016525016255967,0.11216447664658391,11.329162206717019,8.0,ACK,reno
1767103469.1958976,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,40,4096,0.06794929504394531,0.07863825577273287,0.11485363075436542,11.417429986960036,8.0,ACK,reno
1767103469.195997,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,41,4096,0.07939338684082031,0.0787326471562438,0.10664930946055565,11.505015371862077,8.0,ACK,reno
1767103469.196085,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,42,4096,0.06794929504394531,0.07738472814220648,0.10910557698273886,11.591933986716406,8.0,ACK,reno
1767103469.1961844,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,43,4096,0.07963180541992188,0.07766561280192091,0.10370332671003558,11.678200868597024,8.0,ACK,reno
1767103469.1962726,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,44,4096,0.06818771362304688,0.07648087540456167,0.10548706001452171,11.763830496932073,8.0,ACK,reno
1767103469.1963723,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,45,4096,0.07939338684082031,0.076844939334094,0.10151208922782268,11.848836822062378,8.0,ACK,reno
1767103469.1964774,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,46,4096,0.06818771362304688,0.07576278612021312,0.10292037425155676,11.933233291945228,8.0,ACK,reno
1767103469.1965775,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,47,4096,0.07867813110351562,0.07612720424312593,0.09941074032493616,12.017032877148594,8.0,ACK,reno
1767103469.1966655,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,48,4096,0.06818771362304688,0.07513476791561605,0.10053691059705278,12.100248094267753,8.0,ACK,reno
1767103469.1967647,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,49,4096,0.07867813110351562,0.0755776883141035,0.09817265851308063,12.18289102788444,8.0,ACK,reno
1767103469.1968524,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,50,4096,0.06818771362304688,0.07465394147772142,0.09899014381801088,12.264973351177915,8.0,ACK,reno
1767103469.1969712,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,51,4096,0.09870529174804688,0.0776603602615121,0.11996386228705466,12.34650634528784,8.0,ACK,reno
1767103469.1970649,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,52,4096,0.07319450378417969,0.07710212820184555,0.11329561119833487,12.427500917520144,8.0,ACK,reno
1767103469.1971812,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,53,4096,0.08988380432128906,0.07869983771677598,0.11862662608358648,12.507967618479322,8.0,ACK,reno
1767103469.197283,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,54,4096,0.07677078247070312,0.07845870581101687,0.11033285233219761,12.587916658203618,8.0,ACK,reno
1767103469.197395,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,55,4096,0.08726119995117188,0.07955901757853624,0.1122671216095768,12.66735792137311,8.0,ACK,reno
1767103469.1974957,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,56,4096,0.0762939453125,0.07915088354528171,0.10694703383459837,12.746300981655061,8.0,ACK,reno
1767103469.1976078,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,57,4096,0.08702278137207031,0.0801348707736303,0.10885388131740639,12.824755115245601,8.0,ACK,reno
1767103469.1977088,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,58,4096,0.07653236389160156,0.07968455741337671,0.10482632220323751,12.902729313662165,8.0,ACK,reno
1767103469.1978207,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,59,4096,0.08702278137207031,0.08060183540821342,0.10679638295930263,12.98023229583673,8.0,ACK,reno
1767103469.1979218,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,60,4096,0.0762939453125,0.08006334914624924,0.10401714990527956,13.057272519556049,8.0,ACK,reno
1767103469.1980608,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,61,4096,0.09918212890625,0.08245319661624934,0.11953732694552284,13.133858192291475,8.0,ACK,reno
1767103469.1981633,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,62,4096,0.07677078247070312,0.08174289484805605,0.1152384067405574,13.209997281457744,8.0,ACK,reno
1767103469.198282,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,63,4096,0.0934600830078125,0.0832075433680256,0.12004636544715806,13.2856975241371,8.0,ACK,reno
1767103469.1983821,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,64,4096,0.07510185241699219,0.08219433199914643,0.11792913950952919,13.360966436302474,8.0,ACK,reno
1767103469.1984954,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,65,4096,0.08797645568847656,0.0829170974603127,0.1155003267824299,13.435811321570874,8.0,ACK,reno
1767103469.1986096,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,66,4096,0.08678436279296875,0.0834005056268947,0.11170519295113865,13.510239279515961,8.0,ACK,reno
1767103469.198715,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,67,4096,0.08416175842285156,0.08349566222638931,0.10548543051552914,13.584257213566632,8.0,ACK,reno
1767103469.1988068,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,68,4096,0.06937980651855469,0.08173118026290999,0.11233936218759948,13.657871838516556,8.0,ACK,reno
1767103469.1989279,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,69,4096,0.09202957153320312,0.08301847917169664,0.11627300688550689,13.731089687667835,8.0,ACK,reno
1767103469.199029,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,70,4096,0.07414817810058594,0.0819096915378078,0.11572088839427619,13.803917119630363,8.0,ACK,reno
1767103469.199142,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,71,4096,0.08606910705566406,0.08242961847753984,0.11194743163774738,13.876360324796954,8.0,ACK,reno
1767103469.1992528,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,72,4096,0.0858306884765625,0.08285475222741767,0.10839418209659599,13.948425331512945,8.0,ACK,reno
1767103469.1993732,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,73,4096,0.09226799011230469,0.08403140696302855,0.11259921724979931,14.020118011957724,8.0,ACK,reno
1767103469.1994805,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,74,4096,0.08177757263183594,0.08374967767162947,0.10742936971790015,14.091444087754454,8.0,ACK,reno
1767103469.1995912,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,75,4096,0.08535385131835938,0.08395019937747071,0.10331414205890363,14.162409135323212,8.0,ACK,reno
1767103469.1996906,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,76,4096,0.07486343383789062,0.0828143536850232,0.10642407623567797,14.23301859099173,8.0,ACK,reno
1767103469.199804,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,77,4096,0.09250640869140625,0.08402586056082108,0.11142520748019522,14.303277755877028,8.0,ACK,reno
1767103469.1998935,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,78,4096,0.06794929504394531,0.08201628987121161,0.11864236557761798,14.373191800550398,8.0,ACK,reno
1767103469.1999958,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,79,4096,0.07963180541992188,0.0817182293148004,0.11157227054589491,14.442765769497344,8.0,ACK,reno
1767103469.200084,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,80,4096,0.06723403930664062,0.07990770556378042,0.11678242649526108,14.512004585383423,8.0,ACK,reno
1767103469.2001977,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,81,4096,0.08797645568847656,0.08091629932936743,0.11664109015267407,14.580913053136197,8.0,ACK,reno
1767103469.200297,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,82,4096,0.07557868957519531,0.08024909811009592,0.11238030098174802,14.649495863852904,8.0,ACK,reno
1767103469.2004118,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,83,4096,0.09393692016601562,0.08196007586708588,0.11974630007674465,14.717757598542864,8.0,ACK,reno
1767103469.2004957,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,84,4096,0.06341934204101562,0.0796424841388271,0.12652288612214144,14.785702731713084,8.0,ACK,reno
1767103469.2005885,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,85,4096,0.07271766662597656,0.07877688194972078,0.12086200095005707,14.853335634805012,8.0,ACK,reno
1767103469.200672,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,86,4096,0.0629425048828125,0.07679758481635725,0.12419580113351775,14.920660579489946,8.0,ACK,reno
1767103469.200764,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,87,4096,0.07176399230957031,0.07616838575300888,0.11675064049766619,14.987681740830121,8.0,ACK,reno
1767103469.2008467,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,88,4096,0.062465667724609375,0.07445554599945894,0.11859495508635143,15.054403200312127,8.0,ACK,reno
1767103469.200939,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,89,4096,0.07200241088867188,0.07414890411061056,0.10970659603656699,15.120828948758884,8.0,ACK,reno
1767103469.2010403,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,90,4096,0.06270408630371094,0.07271830188474811,0.11083138863611505,15.186962889126095,8.0,ACK,reno
1767103469.2011333,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,91,4096,0.07176399230957031,0.07259901318785088,0.10213813782655388,15.252808839188697,8.0,ACK,reno
1767103469.201216,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,92,4096,0.06270408630371094,0.07136214732733338,0.10341141769050058,15.318370534122598,8.0,ACK,reno
1767103469.2013083,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,93,4096,0.07200241088867188,0.0714421802725007,0.09611939660621459,15.383651628986602,8.0,ACK,reno
1767103469.2013912,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,94,4096,0.06270408630371094,0.07034991852640197,0.09759592474547715,15.448655701109228,8.0,ACK,reno
1767103469.201483,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,95,4096,0.07176399230957031,0.07052667774929802,0.09237525619677274,15.513386252384844,8.0,ACK,reno
1767103469.201566,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,96,4096,0.06270408630371094,0.06954885381859964,0.09375787909979276,15.577846711483275,8.0,ACK,reno
1767103469.2016575,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,97,4096,0.07176399230957031,0.06982574612997097,0.09019765358183648,15.642040435976844,8.0,ACK,reno
1767103469.2017403,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,98,4096,0.06270408630371094,0.06893553865168847,0.09133612906684764,15.705970714388604,8.0,ACK,reno
1767103469.2018514,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,99,4096,0.09083747863769531,0.07167328114993933,0.11037566394731554,15.769640768165278,8.0,ACK,reno
1767103469.2019343,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,100,4096,0.06270408630371094,0.07055213179416078,0.10854811373842134,15.833053753578284,8.0,ACK,reno
1767103469.202027,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,101,4096,0.07271766662597656,0.07082282364813776,0.10148534493814895,15.896212763556003,8.0,ACK,reno
1767103469.20211,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,102,4096,0.06270408630371094,0.06980798148008441,0.10092360979201963,15.959120829450328,8.0,ACK,reno
1767103469.2022016,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,103,4096,0.07152557373046875,0.07002268051138245,0.09507699399571821,16.021780922740344,8.0,ACK,reno
1767103469.2022843,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,104,4096,0.06270408630371094,0.06910785623542351,0.09521718555634684,16.084195956675845,8.0,ACK,reno
1767103469.2023764,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,105,4096,0.07152557373046875,0.06941007092230417,0.09140978540804191,16.146368787863278,8.0,ACK,reno
1767103469.2024593,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,106,4096,0.06270408630371094,0.06857182284498001,0.09177759332787655,16.208302217796557,8.0,ACK,reno
1767103469.202551,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,107,4096,0.07200241088867188,0.0690006463504415,0.08983556225630576,16.269998994335065,8.0,ACK,reno
1767103469.202634,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,108,4096,0.06318092346191406,0.06827318098937557,0.0897190908073012,16.33146181313107,8.0,ACK,reno
1767103469.202726,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,109,4096,0.07176399230957031,0.06870953240439992,0.08828477608803889,16.39269331900864,8.0,ACK,reno
1767103469.2028089,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,110,4096,0.06270408630371094,0.0679588516418138,0.088645730505232,16.453696107296054,8.0,ACK,reno
1767103469.2029004,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,111,4096,0.07200241088867188,0.06846429654767106,0.08802301494209279,16.51447272511365,8.0,ACK,reno
1767103469.202985,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,112,4096,0.06270408630371094,0.06774427026717604,0.08817351930695246,16.575025672618857,8.0,ACK,reno
1767103469.2030776,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,113,4096,0.07176399230957031,0.06824673552247532,0.0875883943447019,16.635357404210197,8.0,ACK,reno
1767103469.2031603,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,114,4096,0.062465667724609375,0.06752410204774208,0.08781141396227796,16.69547032969185,8.0,ACK,reno
1767103469.2032523,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,115,4096,0.07176399230957031,0.06805408833047061,0.08750946252820076,16.755366815400407,8.0,ACK,reno
1767103469.2033358,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,116,4096,0.06318092346191406,0.06744494272190105,0.0869096382387552,16.81504918529522,8.0,ACK,reno
1767103469.2034278,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,117,4096,0.07200241088867188,0.0680146262427474,0.08717061604715884,16.87451972201387,8.0,ACK,reno
1767103469.2035103,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,118,4096,0.062465667724609375,0.06732100642798014,0.08723695729942675,16.93378066789403,8.0,ACK,reno
1767103469.2036028,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,119,4096,0.07224082946777344,0.0679359843079543,0.08779277050133256,16.99283422596308,8.0,ACK,reno
1767103469.203685,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,120,4096,0.06270408630371094,0.06728199705742388,0.08740648470670094,17.051682560896644,8.0,ACK,reno
1767103469.2037773,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,121,4096,0.07224082946777344,0.06790185110871758,0.08795404925602493,17.110327799947317,8.0,ACK,reno
1767103469.2038608,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,122,4096,0.0629425048828125,0.06728193283047944,0.08728042766686503,17.16877203384464,8.0,ACK,reno
1767103469.2039528,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,123,4096,0.07200241088867188,0.06787199258775349,0.08759134177323512,17.227017317667425,8.0,ACK,reno
1767103469.2040355,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,124,4096,0.0629425048828125,0.06725580662463587,0.08697480621868808,17.285065671689477,8.0,ACK,reno
1767103469.2041278,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,125,4096,0.07176399230957031,0.06781932983525268,0.08711676521572628,17.342919082199675,8.0,ACK,reno
1767103469.2042108,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,126,4096,0.06318092346191406,0.06723952903858535,0.08635101194727918,17.400579502297372,8.0,ACK,reno
1767103469.2043025,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,127,4096,0.07176399230957031,0.06780508694745847,0.0866631623999638,17.458048852664007,8.0,ACK,reno
1767103469.2043853,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,128,4096,0.062465667724609375,0.06713765954460234,0.08662063535683043,17.515329022311796,8.0,ACK,reno
1767103469.204477,8158,MXB2026-Dhaka-DU_GenMorphix-TrustWallet-Pitch-Deck.pdf,upload,129,4096,0.07200241088867188,0.06774575346261102,0.08722273666585163,17.57242186931034,8.0,ACK,reno
