ts,room,file,direction,seq,bytes,rtt_ms,srtt_ms,rto_ms,cwnd,ssthresh,event,algo
1767845620.5018241,8069,Random_Stuff (1) (1).pdf,upload,19,0,,8.848763125365881,200.0,5.498766352246724,2.4987663522467245,FAST_RETRANSMIT_RENO,reno
1767845620.504404,8069,Random_Stuff (1) (1).pdf,upload,20,4096,4.528284072875977,8.308703243804644,200.0,2.8989638333360896,2.4987663522467245,ACK,reno
1767845620.5063324,8069,Random_Stuff (1) (1).pdf,upload,21,4096,4.339933395385742,7.812607012752281,200.0,3.243914670080132,2.4987663522467245,ACK,reno
1767845620.508221,8069,Random_Stuff (1) (1).pdf,upload,22,4096,2.7990341186523438,7.185910400989789,200.0,3.552184184449108,2.4987663522467245,ACK,reno
1767845620.5094864,8069,Random_Stuff (1) (1).pdf,upload,23,4096,2.504110336303711,6.600685392904029,200.0,3.8337011182775504,2.4987663522467245,ACK,reno
1767845620.5114982,8069,Random_Stuff (1) (1).pdf,upload,24,4096,3.476858139038086,6.210206986170786,200.0,4.094545657052992,2.4987663522467245,ACK,reno
1767845620.5134556,8069,Random_Stuff (1) (1).pdf,upload,25,4096,4.052639007568359,5.940510988845483,200.0,4.338772998437613,2.4987663522467245,ACK,reno
1767845620.5160291,8069,Random_Stuff (1) (1).pdf,upload,26,4096,4.764795303344727,5.793546528157888,200.0,4.569252906088947,2.4987663522467245,ACK,reno
1767845620.5186703,8069,Random_Stuff (1) (1).pdf,upload,29,0,,6.26534135751095,200.0,5.284626453044473,2.2846264530444733,FAST_RETRANSMIT_RENO,reno
1767845620.520626,8069,Random_Stuff (1) (1).pdf,upload,30,4096,4.130125045776367,5.998439318544127,200.0,2.7223347701601264,2.2846264530444733,ACK,reno
1767845620.5226173,8069,Random_Stuff (1) (1).pdf,upload,31,4096,2.9489994049072266,5.6172593293395146,200.0,3.0896665219200985,2.2846264530444733,ACK,reno
1767845620.5243795,8069,Random_Stuff (1) (1).pdf,upload,32,4096,1.8541812896728516,5.146874574381181,200.0,3.4133260472783697,2.2846264530444733,ACK,reno
1767845620.5256789,8069,Random_Stuff (1) (1).pdf,upload,33,4096,2.4619102478027344,4.811254033558876,200.0,3.7062954226468183,2.2846264530444733,ACK,reno
1767845620.5273812,8069,Random_Stuff (1) (1).pdf,upload,34,4096,2.64739990234375,4.540772267156985,200.0,3.976106618454264,2.2846264530444733,ACK,reno
1767845620.528864,8069,Random_Stuff (1) (1).pdf,upload,35,4096,3.999948501586914,4.473169296460727,200.0,4.22760892861836,2.2846264530444733,ACK,reno
1767845620.5307298,8069,Random_Stuff (1) (1).pdf,upload,36,4096,4.298686981201172,4.4513590070532825,200.0,4.464149255995995,2.2846264530444733,ACK,reno
1767845620.532726,8069,Random_Stuff (1) (1).pdf,upload,37,4096,4.356622695922852,4.439516968161978,200.0,4.688156103136434,2.2846264530444733,ACK,reno
1767845620.5343006,8069,Random_Stuff (1) (1).pdf,upload,38,4096,3.995180130004883,4.383974863392341,200.0,4.901459580665902,2.2846264530444733,ACK,reno
1767845620.536391,8069,Random_Stuff (1) (1).pdf,upload,39,4096,5.943536758422852,4.578920100271155,200.0,5.1054804408897745,2.2846264530444733,ACK,reno
1767845620.5384586,8069,Random_Stuff (1) (1).pdf,upload,40,4096,6.249427795410156,4.78773356216353,200.0,5.301348393294607,2.2846264530444733,ACK,reno
1767845620.5421715,8069,Random_Stuff (1) (1).pdf,upload,41,4096,7.678985595703125,5.149140066355979,200.0,5.489979648177769,2.2846264530444733,ACK,reno
1767845620.5440335,8069,Random_Stuff (1) (1).pdf,upload,42,4096,9.548664093017578,5.699080569688679,200.0,5.672129685898204,2.2846264530444733,ACK,reno
1767845620.5459476,8069,Random_Stuff (1) (1).pdf,upload,43,4096,8.865594863891602,6.094894856464045,200.0,5.848430309363524,2.2846264530444733,ACK,reno
1767845620.5477476,8069,Random_Stuff (1) (1).pdf,upload,44,4096,10.25533676147461,6.614950094590365,200.0,6.019416359825469,2.2846264530444733,ACK,reno
1767845620.5503967,8069,Random_Stuff (1) (1).pdf,upload,45,4096,10.250329971313477,7.0693725791807545,200.0,6.185545422881176,2.2846264530444733,ACK,reno
1767845620.551521,8069,Random_Stuff (1) (1).pdf,upload,46,4096,8.733272552490234,7.27736007584444,200.0,6.347212653761231,2.2846264530444733,ACK,reno
1767845620.5535622,8069,Random_Stuff (1) (1).pdf,upload,47,4096,7.738351821899414,7.334984044101311,200.0,6.5047621254033094,2.2846264530444733,ACK,reno
1767845620.555676,8069,Random_Stuff (1) (1).pdf,upload,48,4096,8.635997772216797,7.497610760115747,200.0,6.6584956487391835,2.2846264530444733,ACK,reno
1767845620.5579638,8069,Random_Stuff (1) (1).pdf,upload,49,4096,8.677959442138672,7.645154345368613,200.0,6.808679722252749,2.2846264530444733,ACK,reno
1767845620.559689,8069,Random_Stuff (1) (1).pdf,upload,50,4096,10.00070571899414,7.939598267071804,200.0,6.9555510748193425,2.2846264530444733,ACK,reno
1767845620.5619507,8069,Random_Stuff (1) (1).pdf,upload,51,4096,10.035514831542969,8.2015878376307,200.0,7.099321135486458,2.2846264530444733,ACK,reno
1767845620.5644684,8069,Random_Stuff (1) (1).pdf,upload,52,4096,10.822296142578125,8.52917637574913,200.0,7.24017967405875,2.2846264530444733,ACK,reno
1767845620.5661473,8069,Random_Stuff (1) (1).pdf,upload,53,4096,11.80124282836914,8.93818468232663,200.0,7.378297793362191,2.2846264530444733,ACK,reno
1767845620.568047,8069,Random_Stuff (1) (1).pdf,upload,54,4096,10.8184814453125,9.173221777699865,200.0,7.51383040915057,2.2846264530444733,ACK,reno
1767845620.5717824,8069,Random_Stuff (1) (1).pdf,upload,57,0,,10.527349222785386,200.0,6.756915204575285,3.756915204575285,FAST_RETRANSMIT_RENO,reno
1767845620.572681,8069,Random_Stuff (1) (1).pdf,upload,58,0,,11.120179911901934,200.0,7.756915204575285,3.756915204575285,DUP_ACK_RECOVERY,reno
1767845620.573688,8069,Random_Stuff (1) (1).pdf,upload,59,0,,11.807885932817147,200.0,8.756915204575286,3.756915204575285,DUP_ACK_RECOVERY,reno
1767845620.574685,8069,Random_Stuff (1) (1).pdf,upload,60,0,,12.588532042411293,200.0,9.756915204575286,3.756915204575285,DUP_ACK_RECOVERY,reno
1767845620.576169,8069,Random_Stuff (1) (1).pdf,upload,61,4096,6.276369094848633,11.799511673965961,200.0,4.023091028501832,3.756915204575285,ACK,reno
1767845620.5781593,8069,Random_Stuff (1) (1).pdf,upload,62,4096,4.471302032470703,10.883485468779053,200.0,4.27165612258383,3.756915204575285,ACK,reno
1767845620.583157,8069,Random_Stuff (1) (1).pdf,upload,65,0,,9.663948228594455,200.0,5.135828061291916,2.135828061291915,FAST_RETRANSMIT_RENO,reno
1767845620.585157,8069,Random_Stuff (1) (1).pdf,upload,66,4096,5.03993034362793,9.08594599297364,200.0,2.604030543562479,2.135828061291915,ACK,reno
1767845620.5872152,8069,Random_Stuff (1) (1).pdf,upload,67,4096,2.8543472290039062,8.306996147477424,200.0,2.988050616780183,2.135828061291915,ACK,reno
1767845620.588974,8069,Random_Stuff (1) (1).pdf,upload,68,4096,3.0508041381835938,7.6499721463156956,200.0,3.322716968944446,2.135828061291915,ACK,reno
1767845620.5907574,8069,Random_Stuff (1) (1).pdf,upload,69,4096,2.3293495178222656,6.984894317754017,200.0,3.623675494556598,2.135828061291915,ACK,reno
1767845620.5926042,8069,Random_Stuff (1) (1).pdf,upload,70,4096,3.056049346923828,6.493788696400243,200.0,3.8996383950707796,2.135828061291915,ACK,reno
1767845620.593746,8069,Random_Stuff (1) (1).pdf,upload,71,4096,4.190206527709961,6.205840925313957,200.0,4.156072427842644,2.135828061291915,ACK,reno
1767845620.5968156,8069,Random_Stuff (1) (1).pdf,upload,72,4096,4.713535308837891,6.019302723254449,200.0,4.396684211530708,2.135828061291915,ACK,reno
1767845620.598554,8069,Random_Stuff (1) (1).pdf,upload,73,4096,4.960536956787109,5.886957002446032,200.0,4.624128338033451,2.135828061291915,ACK,reno
1767845620.5996268,8069,Random_Stuff (1) (1).pdf,upload,74,4096,5.228519439697266,5.804652307102436,200.0,4.840385311650511,2.135828061291915,ACK,reno
1767845620.6011684,8069,Random_Stuff (1) (1).pdf,upload,75,4096,4.669427871704102,5.662749252677644,200.0,5.046980434892675,2.135828061291915,ACK,reno
1767845620.6029098,8069,Random_Stuff (1) (1).pdf,upload,76,4096,5.428314208984375,5.6334448722159856,200.0,5.245118710422025,2.135828061291915,ACK,reno
1767845620.6045032,8069,Random_Stuff (1) (1).pdf,upload,77,4096,4.490852355957031,5.490620807683616,200.0,5.435772164654244,2.135828061291915,ACK,reno
1767845620.6051037,8069,Random_Stuff (1) (1).pdf,upload,78,4096,4.336833953857422,5.346397450955342,200.0,5.619738668346661,2.135828061291915,ACK,reno
1767845620.606221,8069,Random_Stuff (1) (1).pdf,upload,79,4096,4.160165786743164,5.19811849292882,200.0,5.797682885865623,2.135828061291915,ACK,reno
1767845620.6074517,8069,Random_Stuff (1) (1).pdf,upload,80,4096,5.306005477905273,5.211604366050876,200.0,5.9701655862282,2.135828061291915,ACK,reno
1767845620.6074517,8069,Random_Stuff (1) (1).pdf,upload,80,0,,5.211604366050876,200.0,5.9701655862282,2.135828061291915,COMPLETE,reno
1767845633.3899477,8069,audio-spectrum.wav,upload,0,0,,,1000.0,1.0,16.0,START,reno
1767845633.3957407,8069,audio-spectrum.wav,upload,1,4096,3.000974655151367,3.000974655151367,200.0,2.0,16.0,ACK,reno
1767845633.4018114,8069,audio-spectrum.wav,upload,2,4096,3.9741992950439453,3.1226277351379395,200.0,3.0,16.0,ACK,reno
1767845633.4062715,8069,audio-spectrum.wav,upload,3,4096,7.857799530029297,3.714524209499359,200.0,4.0,16.0,ACK,reno
1767845633.4082747,8069,audio-spectrum.wav,upload,4,4096,3.4503936767578125,3.681507892906666,200.0,5.0,16.0,ACK,reno
1767845633.4102938,8069,audio-spectrum.wav,upload,5,4096,5.024194717407227,3.849343745969236,200.0,6.0,16.0,ACK,reno
1767845633.412082,8069,audio-spectrum.wav,upload,6,4096,4.766941070556641,3.9640434115426615,200.0,7.0,16.0,ACK,reno
1767845633.4188514,8069,audio-spectrum.wav,upload,9,0,,5.507091654493479,200.0,6.5,3.5,FAST_RETRANSMIT_RENO,reno
1767845633.42091,8069,audio-spectrum.wav,upload,10,4096,10.781288146972656,6.166366216053376,200.0,3.7857142857142856,3.5,ACK,reno
1767845633.6358457,8069,audio-spectrum.wav,upload,11,0,,6.166366216053376,400.0,1.0,2.0,TIMEOUT,reno
1767845633.6378386,8069,audio-spectrum.wav,upload,12,4096,0.0,5.395570439046704,200.0,2.0,2.0,ACK,reno
1767845633.638853,8069,audio-spectrum.wav,upload,13,0,,5.395570439046704,400.0,1.0,2.0,TIMEOUT,reno
1767845633.6409013,8069,audio-spectrum.wav,upload,14,4096,0.0,4.721124134165866,200.0,2.0,2.0,ACK,reno
1767845633.6419063,8069,audio-spectrum.wav,upload,15,0,,4.721124134165866,400.0,1.0,2.0,TIMEOUT,reno
1767845633.644893,8069,audio-spectrum.wav,upload,16,4096,229.04586791992188,32.761717107385365,270.6868709795064,2.0,2.0,ACK,reno
1767845633.6475356,8069,audio-spectrum.wav,upload,17,4096,0.7350444793701172,28.758383028883458,239.2289210609895,2.5,2.0,ACK,reno
1767845633.649579,8069,audio-spectrum.wav,upload,18,4096,2.7921199798583984,25.512600147755325,209.33176672085992,2.9,2.0,ACK,reno
1767845633.65154,8069,audio-spectrum.wav,upload,19,4096,4.004478454589844,22.82408493610964,200.0,3.2448275862068963,2.0,ACK,reno
1767845633.654565,8069,audio-spectrum.wav,upload,20,4096,3.0074119567871094,20.347000813694322,200.0,3.5530103704789475,2.0,ACK,reno
1767845633.6576853,8069,audio-spectrum.wav,upload,21,4096,4.4345855712890625,18.357948908393666,200.0,3.8344618428159674,2.0,ACK,reno
1767845633.6597354,8069,audio-spectrum.wav,upload,22,4096,6.747961044311523,16.9067004253834,200.0,4.095254632258779,2.0,ACK,reno
1767845633.6630287,8069,audio-spectrum.wav,upload,23,4096,6.547212600708008,15.611764447298974,200.0,4.339439692724345,2.0,ACK,reno
1767845633.6657546,8069,audio-spectrum.wav,upload,24,4096,5.33294677734375,14.32691223855457,200.0,4.569884190357676,2.0,ACK,reno
1767845633.6673262,8069,audio-spectrum.wav,upload,25,4096,5.222320556640625,13.188838278315327,200.0,4.7887081163796905,2.0,ACK,reno
1767845633.6693282,8069,audio-spectrum.wav,upload,26,4096,7.223844528198242,12.44321405955069,200.0,4.997532704493449,2.0,ACK,reno
1767845633.6703231,8069,audio-spectrum.wav,upload,27,4096,6.299495697021484,11.675249264234541,200.0,5.197631445038131,2.0,ACK,reno
1767845633.6703231,8069,audio-spectrum.wav,upload,27,0,,11.675249264234541,200.0,5.197631445038131,2.0,COMPLETE,reno
1767845639.965821,8069,Random_Stuff (1) (1).pdf,download,0,0,,,1000.0,1.0,16.0,START,reno
1767845639.97815,8069,Random_Stuff (1) (1).pdf,download,2,1024,1.6467571258544922,0.20584464073181152,200.0,2.0,16.0,ACK,reno
1767845640.2284913,8069,Random_Stuff (1) (1).pdf,download,4,0,,1.1922307312488556,400.0,1.0,2.0,TIMEOUT,reno
1767845640.2370367,8069,Random_Stuff (1) (1).pdf,download,5,1024,251.34873390197754,32.46179362758994,289.46291422471404,2.0,2.0,ACK,reno
1767845640.2492201,8069,Random_Stuff (1) (1).pdf,download,6,1024,9.330034255981445,29.57032370613888,245.45292352559045,2.5,2.0,ACK,reno
1767845640.2537093,8069,Random_Stuff (1) (1).pdf,download,7,1024,13.374567031860352,27.545854121854063,205.65356066072127,2.9,2.0,ACK,reno
1767845640.2577627,8069,Random_Stuff (1) (1).pdf,download,8,1024,5.852222442626953,24.834150161950674,200.0,3.2448275862068963,2.0,ACK,reno
1767845640.271913,8069,Random_Stuff (1) (1).pdf,download,9,1024,16.386985778808594,23.778254614057914,200.0,3.5530103704789475,2.0,ACK,reno
1767845640.2784824,8069,Random_Stuff (1) (1).pdf,download,10,1024,16.410350799560547,22.857266637245743,200.0,3.8344618428159674,2.0,ACK,reno
1767845640.2821898,8069,Random_Stuff (1) (1).pdf,download,11,1024,22.44281768798828,22.80546051858856,200.0,4.095254632258779,2.0,ACK,reno
1767845640.2870245,8069,Random_Stuff (1) (1).pdf,download,12,1024,12.868881225585938,21.56338810696323,200.0,4.339439692724345,2.0,ACK,reno
1767845640.3029704,8069,Random_Stuff (1) (1).pdf,download,13,1024,10.393381118774414,20.16713723343963,200.0,4.569884190357676,2.0,ACK,reno
1767845640.3116994,8069,Random_Stuff (1) (1).pdf,download,14,1024,27.03094482421875,21.02511318228702,200.0,4.7887081163796905,2.0,ACK,reno
1767845640.3157644,8069,Random_Stuff (1) (1).pdf,download,15,1024,29.942989349365234,22.139847703171796,200.0,4.997532704493449,2.0,ACK,reno
1767845640.3196962,8069,Random_Stuff (1) (1).pdf,download,16,1024,30.7462215423584,23.21564443307012,200.0,5.197631445038131,2.0,ACK,reno
1767845640.3345473,8069,Random_Stuff (1) (1).pdf,download,17,1024,18.368244171142578,22.60971940032918,200.0,5.390026771750771,2.0,ACK,reno
1767845640.3491242,8069,Random_Stuff (1) (1).pdf,download,20,0,,27.121756936539736,200.0,5.695013385875385,2.6950133858753853,FAST_RETRANSMIT_RENO,reno
1767845640.3508954,8069,Random_Stuff (1) (1).pdf,download,21,0,,29.36980888967796,200.0,6.695013385875385,2.6950133858753853,DUP_ACK_RECOVERY,reno
1767845640.3674204,8069,Random_Stuff (1) (1).pdf,download,22,1024,28.9609432220459,29.31870068122395,200.0,3.0660690567826316,2.6950133858753853,ACK,reno
1767845640.3733613,8069,Random_Stuff (1) (1).pdf,download,23,1024,19.46544647216797,28.087043905091953,200.0,3.392219571164505,2.6950133858753853,ACK,reno
1767845640.377362,8069,Random_Stuff (1) (1).pdf,download,24,1024,7.889032363891602,25.56229246244191,200.0,3.687011809408892,2.6950133858753853,ACK,reno
1767845640.3813906,8069,Random_Stuff (1) (1).pdf,download,25,1024,11.232137680053711,23.771023114643384,200.0,3.9582341573948945,2.6950133858753853,ACK,reno
1767845640.6613374,8069,Random_Stuff (1) (1).pdf,download,27,0,,22.638269702699436,400.0,1.0,2.0,TIMEOUT,reno
1767845640.6708565,8069,Random_Stuff (1) (1).pdf,download,28,1024,284.9240303039551,55.42398977785639,353.50271580646586,2.0,2.0,ACK,reno
1767845641.321257,8069,Random_Stuff (1) (1).pdf,download,30,0,,85.43379408563838,1098.1425461387028,1.0,2.0,TIMEOUT,reno
1767845641.3376544,8069,Random_Stuff (1) (1).pdf,download,31,1024,651.6661643981934,156.21284037470775,1070.1733199250475,2.0,2.0,ACK,reno
1767845641.3481364,8069,Random_Stuff (1) (1).pdf,download,32,1024,8.214950561523438,137.7131041480597,971.1813536239988,2.5,2.0,ACK,reno
1767845641.3538268,8069,Random_Stuff (1) (1).pdf,download,33,1024,11.708974838256836,121.96258798433433,873.0679044010915,2.9,2.0,ACK,reno
1767845641.357592,8069,Random_Stuff (1) (1).pdf,download,34,1024,7.692813873291016,107.67886622045393,785.2776276440652,3.2448275862068963,2.0,ACK,reno
1767845641.3620827,8069,Random_Stuff (1) (1).pdf,download,35,1024,5.761146545410156,94.93915126107345,705.0559420038256,3.5530103704789475,2.0,ACK,reno
1767845641.3654745,8069,Random_Stuff (1) (1).pdf,download,36,1024,5.565881729125977,83.76749256958001,630.7283551585916,3.8344618428159674,2.0,ACK,reno
1767845641.3842618,8069,Random_Stuff (1) (1).pdf,download,37,1024,22.717714309692383,76.13627028709406,547.4066954887404,4.095254632258779,2.0,ACK,reno
1767845641.388722,8069,Random_Stuff (1) (1).pdf,download,38,1024,24.240493774414062,69.64929822300907,474.99789363692383,4.339439692724345,2.0,ACK,reno
1767845641.3927743,8069,Random_Stuff (1) (1).pdf,download,39,1024,24.190902709960938,63.966998783878054,413.43684085736226,4.569884190357676,2.0,ACK,reno
1767845641.3967526,8069,Random_Stuff (1) (1).pdf,download,40,1024,9.549140930175781,57.16476655216527,373.6850059609807,4.7887081163796905,2.0,ACK,reno
1767845641.413051,8069,Random_Stuff (1) (1).pdf,download,41,1024,15.342950820922852,51.93703958575997,331.14903487361397,4.997532704493449,2.0,ACK,reno
1767845641.4172266,8069,Random_Stuff (1) (1).pdf,download,42,1024,26.117324829101562,48.70957524117767,283.93828646372657,5.197631445038131,2.0,ACK,reno
1767845641.4212253,8069,Random_Stuff (1) (1).pdf,download,43,1024,27.456045150756836,46.05288397987506,243.7279474872076,5.390026771750771,2.0,ACK,reno
1767845641.4253905,8069,Random_Stuff (1) (1).pdf,download,44,1024,26.803016662597656,43.64665056521539,211.15281551299216,5.575554607204394,2.0,ACK,reno
1767845641.4312189,8069,Random_Stuff (1) (1).pdf,download,45,1024,14.597177505493164,40.01546643275011,200.0,5.754908962142979,2.0,ACK,reno
1767845641.4454477,8069,Random_Stuff (1) (1).pdf,download,46,1024,25.870084762573242,38.247293723978004,200.0,5.92867365704575,2.0,ACK,reno
1767845641.4510064,8069,Random_Stuff (1) (1).pdf,download,47,1024,29.688596725463867,37.17745659916373,200.0,6.097345447373015,2.0,ACK,reno
1767845641.4549503,8069,Random_Stuff (1) (1).pdf,download,48,1024,31.812667846679688,36.506858005103226,200.0,6.261351244425376,2.0,ACK,reno
1767845641.4589822,8069,Random_Stuff (1) (1).pdf,download,49,1024,30.88212013244629,35.803765771021105,200.0,6.4210611793839565,2.0,ACK,reno
1767845641.484903,8069,Random_Stuff (1) (1).pdf,download,52,0,,40.43983628509599,200.0,6.210530589691978,3.2105305896919782,FAST_RETRANSMIT_RENO,reno
1767845641.4863799,8069,Random_Stuff (1) (1).pdf,download,53,0,,42.75184183208533,200.0,7.210530589691978,3.2105305896919782,DUP_ACK_RECOVERY,reno
1767845641.4915817,8069,Random_Stuff (1) (1).pdf,download,54,0,,45.161770237260455,200.0,8.210530589691977,3.2105305896919782,DUP_ACK_RECOVERY,reno
1767845641.512581,8069,Random_Stuff (1) (1).pdf,download,55,1024,46.32282257080078,45.306901778953,200.0,3.5220055848876917,3.2105305896919782,ACK,reno
1767845641.516394,8069,Random_Stuff (1) (1).pdf,download,56,1024,27.234315872192383,43.047828540607924,200.0,3.8059347201198515,3.2105305896919782,ACK,reno
1767845641.5207908,8069,Random_Stuff (1) (1).pdf,download,57,1024,27.266740798950195,41.075192572900704,200.0,4.068682264031616,3.2105305896919782,ACK,reno
1767845641.535174,8069,Random_Stuff (1) (1).pdf,download,58,1024,21.602630615234375,38.64112232819241,200.0,4.314462085385646,3.2105305896919782,ACK,reno
1767845641.5420985,8069,Random_Stuff (1) (1).pdf,download,59,1024,22.895097732543945,36.67286925373635,200.0,4.546240689579966,3.2105305896919782,ACK,reno
1767845641.5462403,8069,Random_Stuff (1) (1).pdf,download,60,1024,23.422956466674805,35.01663015535366,200.0,4.766202646783862,3.2105305896919782,ACK,reno
1767845641.5506182,8069,Random_Stuff (1) (1).pdf,download,61,1024,26.76534652709961,33.985219701821904,200.0,4.976013280973908,3.2105305896919782,ACK,reno
1767845641.5667932,8069,Random_Stuff (1) (1).pdf,download,62,1024,16.15166664123535,31.756025569248585,200.0,5.176977374824614,3.2105305896919782,ACK,reno
1767845641.5738723,8069,Random_Stuff (1) (1).pdf,download,63,1024,29.17933464050293,31.43393920315538,200.0,5.370140281980236,3.2105305896919782,ACK,reno
1767845641.5778406,8069,Random_Stuff (1) (1).pdf,download,64,1024,28.809070587158203,31.105830626155733,200.0,5.5563551567304446,3.2105305896919782,ACK,reno
1767845641.580882,8069,Random_Stuff (1) (1).pdf,download,65,1024,29.251575469970703,30.874048731632605,200.0,5.736329253380601,3.2105305896919782,ACK,reno
1767845641.587717,8069,Random_Stuff (1) (1).pdf,download,66,1024,14.820575714111328,28.867364604442447,200.0,5.910656764203079,3.2105305896919782,ACK,reno
1767845641.6038158,8069,Random_Stuff (1) (1).pdf,download,67,1024,33.7831974029541,29.481843704256402,200.0,6.079842700706165,3.2105305896919782,ACK,reno
1767845641.607569,8069,Random_Stuff (1) (1).pdf,download,68,1024,31.459331512451172,29.72902968028075,200.0,6.244320640223227,3.2105305896919782,ACK,reno
1767845641.612027,8069,Random_Stuff (1) (1).pdf,download,69,1024,32.24802017211914,30.04390349176055,200.0,6.404466164070678,3.2105305896919782,ACK,reno
1767845641.6171381,8069,Random_Stuff (1) (1).pdf,download,70,1024,32.37175941467285,30.334885482124587,200.0,6.560607202899182,3.2105305896919782,ACK,reno
1767845641.6350453,8069,Random_Stuff (1) (1).pdf,download,71,1024,40.1158332824707,31.557503957167853,200.0,6.713032118623155,3.2105305896919782,ACK,reno
1767845641.6388767,8069,Random_Stuff (1) (1).pdf,download,72,1024,32.24492073059082,31.643431053845724,200.0,6.861996101266083,3.2105305896919782,ACK,reno
1767845641.6423976,8069,Random_Stuff (1) (1).pdf,download,73,1024,35.62641143798828,32.14130360186354,200.0,7.007726291904853,3.2105305896919782,ACK,reno
1767845641.6495063,8069,Random_Stuff (1) (1).pdf,download,74,1024,35.79306602478027,32.59777390472813,200.0,7.150425929183092,3.2105305896919782,ACK,reno
1767845641.6722019,8069,Random_Stuff (1) (1).pdf,download,77,0,,40.40460004635901,200.0,6.575212964591546,3.575212964591546,FAST_RETRANSMIT_RENO,reno
1767845641.6739757,8069,Random_Stuff (1) (1).pdf,download,78,0,,43.40598670094926,200.0,7.575212964591546,3.575212964591546,DUP_ACK_RECOVERY,reno
1767845641.6857986,8069,Random_Stuff (1) (1).pdf,download,79,0,,46.23095171171928,200.0,8.575212964591547,3.575212964591546,DUP_ACK_RECOVERY,reno
1767845641.6921926,8069,Random_Stuff (1) (1).pdf,download,80,1024,43.98536682128906,45.9502536004155,200.0,3.8549165822232427,3.575212964591546,ACK,reno
1767845641.8650203,8069,Random_Stuff (1) (1).pdf,download,83,0,,47.545922142954986,400.0,1.0,2.0,TIMEOUT,reno
1767845641.8755176,8069,Random_Stuff (1) (1).pdf,download,84,1024,173.7842559814453,63.32571387276628,221.67866985582467,2.0,2.0,ACK,reno
1767845641.8775747,8069,Random_Stuff (1) (1).pdf,download,84,0,,63.32571387276628,221.67866985582467,2.0,2.0,COMPLETE,reno
1767845665.9629388,8069,Random_Stuff (1) (1).pdf,upload,0,0,,,1000.0,1.0,16.0,START,reno
1767845665.9681664,8069,Random_Stuff (1) (1).pdf,upload,1,4096,3.311634063720703,3.311634063720703,200.0,2.0,16.0,ACK,reno
1767845665.9701679,8069,Random_Stuff (1) (1).pdf,upload,2,4096,1.4595985412597656,3.080129623413086,200.0,3.0,16.0,ACK,reno
1767845665.9727209,8069,Random_Stuff (1) (1).pdf,upload,3,4096,3.0059814453125,3.0708611011505127,200.0,4.0,16.0,ACK,reno
1767845665.976197,8069,Random_Stuff (1) (1).pdf,upload,4,4096,3.589630126953125,3.1357072293758392,200.0,5.0,16.0,ACK,reno
1767845665.9815166,8069,Random_Stuff (1) (1).pdf,upload,5,4096,9.349822998046875,3.9124717004597187,200.0,6.0,16.0,ACK,reno
1767845665.9857986,8069,Random_Stuff (1) (1).pdf,upload,6,4096,11.439800262451172,4.85338777070865,200.0,7.0,16.0,ACK,reno
1767845665.988133,8069,Random_Stuff (1) (1).pdf,upload,7,4096,14.378547668457031,6.044032757927198,200.0,8.0,16.0,ACK,reno
